Year,Month,Day,Hour,Minute,Zone Mean Air Temp L2XBR,Zone Mean Air Temp L2XBR_norm,Zone Mean Air Temp L1XBR,Zone Mean Air Temp L1XBR_norm,Zone Humidity L2XBR,Zone Humidity L1XBR,Cooling L1XBR,Total L1BR,Cooling L2XBR,Total L2BR
2017,5,14,21,30,31.28434931,0.901,29.15000211,0.945,0.019251513,0.019102714,369.6218534,369.6218534,503.9318423,503.9318423
2017,5,14,22,30,31.08717484,0.895,29.02588179,0.941,0.019147616,0.019004701,360.9703315,360.9703315,485.227444,485.227444
2017,5,14,23,30,30.92533975,0.891,28.92204521,0.938,0.019093547,0.018955854,474.3138837,474.3138837,612.8148265,612.8148265
2017,5,14,24,30,30.75236989,0.886,28.80735886,0.934,0.018922391,0.018789201,529.418681,529.418681,654.2870681,654.2870681
2017,5,15,1,30,30.17070635,0.869,28.29187435,0.917,0.018915402,0.018786351,403.3300024,403.3300024,517.283817,517.283817
2017,5,15,2,30,29.88058379,0.861,28.09289855,0.911,0.018827641,0.018707094,386.1291463,386.1291463,495.7185811,495.7185811
2017,5,15,3,30,29.64119509,0.854,27.92877256,0.906,0.018737686,0.018623419,364.2221886,364.2221886,469.1273289,469.1273289
2017,5,15,4,30,29.45400573,0.848,27.79373153,0.901,0.018818721,0.018709218,343.6514115,343.6514115,450.3492645,450.3492645
2017,5,15,5,30,29.28687865,0.843,27.66797313,0.897,0.018997981,0.018891956,325.811163,325.811163,433.8314405,433.8314405
2017,5,15,6,30,29.65090166,0.854,28.00327857,0.908,0.019176844,0.019073061,473.4629645,473.4629645,595.7187607,595.7187607
2017,5,15,7,30,30.18984099,0.869,28.41545754,0.921,0.019330546,0.019219812,537.5139999,537.5139999,683.4341342,683.4341342
2017,5,15,8,30,31.32773732,0.902,29.08003217,0.943,0.019330924,0.019230156,0,0,0,0
2017,5,15,9,30,31.85855474,0.918,29.30971318,0.95,0.019281657,0.019200419,0,0,0,0
2017,5,15,10,30,32.19455848,0.927,29.55151158,0.958,0.019260297,0.019200345,0,0,0,0
2017,5,15,11,30,32.5205367,0.937,29.80838451,0.967,0.019272377,0.019228224,0,0,0,0
2017,5,15,12,30,32.97720815,0.95,29.99147566,0.973,0.019322887,0.019289801,0,0,0,0
2017,5,15,13,30,33.45580191,0.964,30.12540539,0.977,0.019380453,0.019355437,0,0,0,0
2017,5,15,14,30,33.77386796,0.973,30.18714928,0.979,0.019390506,0.019371901,0,0,0,0
2017,5,15,15,30,34.0129305,0.98,30.27417673,0.982,0.019355672,0.019342271,0,0,0,0
2017,5,15,16,30,34.10594485,0.982,30.30480053,0.983,0.019282105,0.019272983,0,0,0,0
2017,5,15,17,30,33.95469006,0.978,30.19822564,0.979,0.019189398,0.019183644,0,0,0,0
2017,5,15,18,30,32.08522076,0.924,29.56545346,0.959,0.019280667,0.019153208,640.5502432,640.5502432,1181.530649,1181.530649
2017,5,15,19,30,32.09650137,0.924,29.62986506,0.961,0.019223022,0.019077593,566.3644696,566.3644696,825.4668407,825.4668407
2017,5,15,20,30,31.72766975,0.914,29.37506766,0.953,0.019286021,0.019119941,442.1364325,442.1364325,689.2254474,689.2254474
2017,5,15,21,30,31.36209002,0.903,29.09123045,0.943,0.01936633,0.019207661,413.6328877,413.6328877,628.2451095,628.2451095
2017,5,15,22,30,31.09731836,0.896,28.90840207,0.937,0.019380968,0.019230876,537.1082686,537.1082686,754.475944,754.475944
2017,5,15,23,30,30.8717055,0.889,28.74607206,0.932,0.019278996,0.019135193,585.5966937,585.5966937,773.3864048,773.3864048
2017,5,15,24,30,30.61699258,0.882,28.55777056,0.926,0.019266199,0.019127478,554.546553,554.546553,724.2323155,724.2323155
2017,5,16,1,30,30.02263485,0.865,28.04385015,0.909,0.019228369,0.019095198,429.6893364,429.6893364,592.0095806,592.0095806
2017,5,16,2,30,29.7376359,0.856,27.85435233,0.903,0.01914521,0.019021295,409.2838207,409.2838207,562.2107417,562.2107417
2017,5,16,3,30,29.48826334,0.849,27.6888802,0.898,0.019076509,0.01895921,386.4932697,386.4932697,529.5265106,529.5265106
2017,5,16,4,30,29.27967108,0.843,27.54841452,0.893,0.018959358,0.018847754,361.2567297,361.2567297,499.5302203,499.5302203
2017,5,16,5,30,29.07281537,0.837,27.39679426,0.888,0.018783795,0.018676948,334.2894181,334.2894181,468.8659636,468.8659636
2017,5,16,6,30,29.41587145,0.847,27.71405997,0.899,0.018699086,0.018595092,472.8860504,472.8860504,616.3682576,616.3682576
2017,5,16,7,30,30.00980421,0.864,28.18508904,0.914,0.018815453,0.018704448,540.401727,540.401727,703.897572,703.897572
2017,5,16,8,30,31.21547361,0.899,28.92104064,0.938,0.018817067,0.018715861,0,0,0,0
2017,5,16,9,30,31.96681462,0.921,29.35589594,0.952,0.018809334,0.018732842,0,0,0,0
2017,5,16,10,30,32.4161309,0.934,29.56742708,0.959,0.018814312,0.018759823,0,0,0,0
2017,5,16,11,30,32.90076197,0.948,29.7803303,0.966,0.018744124,0.018704599,0,0,0,0
2017,5,16,12,30,33.37587881,0.961,29.99553482,0.973,0.018620196,0.018592027,0,0,0,0
2017,5,16,13,30,33.82328369,0.974,30.20892301,0.98,0.018531467,0.018511453,0,0,0,0
2017,5,16,14,30,34.18912736,0.985,30.38991581,0.986,0.018538056,0.018523133,0,0,0,0
2017,5,16,15,30,34.40211027,0.991,30.5013443,0.989,0.018624638,0.018612619,0,0,0,0
2017,5,16,16,30,34.42752121,0.992,30.51655882,0.99,0.018698514,0.018688815,0,0,0,0
2017,5,16,17,30,34.22079528,0.986,30.41213753,0.986,0.018661094,0.018654348,0,0,0,0
2017,5,16,18,30,32.38715012,0.933,29.77745158,0.966,0.01864871,0.018516442,712.3280028,712.3280028,1210.438227,1210.438227
2017,5,16,19,30,32.34886768,0.932,29.82664182,0.967,0.018550682,0.018398223,602.8295875,602.8295875,887.1612173,887.1612173
2017,5,16,20,30,31.95982481,0.92,29.53735584,0.958,0.018859067,0.018686795,487.8709024,487.8709024,747.7227803,747.7227803
2017,5,16,21,30,31.58665924,0.91,29.2311884,0.948,0.019296395,0.019130986,456.5835273,456.5835273,685.3165149,685.3165149
2017,5,16,22,30,31.30047731,0.901,29.02514001,0.941,0.019395649,0.01923927,583.9699036,583.9699036,811.0544547,811.0544547
2017,5,16,23,30,31.04723985,0.894,28.84719331,0.935,0.018995759,0.018847013,624.6829839,624.6829839,816.8998103,816.8998103
2017,5,16,24,30,30.79959488,0.887,28.66421934,0.93,0.018666459,0.018523343,583.081859,583.081859,756.3333276,756.3333276
2017,5,17,1,30,30.14019753,0.868,28.09192838,0.911,0.01849796,0.018360507,451.6966626,451.6966626,613.0651431,613.0651431
2017,5,17,2,30,29.75152867,0.857,27.81539879,0.902,0.018249649,0.018122652,420.8240301,420.8240301,570.2457938,570.2457938
2017,5,17,3,30,29.42824294,0.848,27.57433639,0.894,0.018116128,0.017996902,388.6732359,388.6732359,529.5532129,529.5532129
2017,5,17,4,30,29.17005715,0.84,27.39687653,0.888,0.018024522,0.017911523,361.4942783,361.4942783,496.0611471,496.0611471
2017,5,17,5,30,28.94903168,0.834,27.24917748,0.884,0.017818142,0.017711023,336.2205371,336.2205371,465.1673641,465.1673641
2017,5,17,6,30,29.27558589,0.843,27.55475109,0.894,0.017619713,0.017516337,463.0023382,463.0023382,601.1050857,601.1050857
2017,5,17,7,30,29.92450036,0.862,28.0912276,0.911,0.017943036,0.017831985,533.8142326,533.8142326,691.0758795,691.0758795
2017,5,17,8,30,31.26764571,0.901,28.97292666,0.94,0.018125628,0.018023107,0,0,0,0
2017,5,17,9,30,32.04444542,0.923,29.43243339,0.954,0.018297875,0.018209036,0,0,0,0
2017,5,17,10,30,32.6737186,0.941,29.76986271,0.965,0.018599088,0.018532973,0,0,0,0
2017,5,17,11,30,33.13596454,0.954,29.95838052,0.972,0.018728899,0.018679766,0,0,0,0
2017,5,17,12,30,33.61636124,0.968,30.17850447,0.979,0.018692774,0.018656747,0,0,0,0
2017,5,17,13,30,34.0449401,0.981,30.38012266,0.985,0.018591281,0.01856561,0,0,0,0
2017,5,17,14,30,34.40688358,0.991,30.55737853,0.991,0.018506291,0.018488171,0,0,0,0
2017,5,17,15,30,34.65199312,0.998,30.6801372,0.995,0.018488335,0.018475097,0,0,0,0
2017,5,17,16,30,34.72151243,1,30.70891483,0.996,0.018520117,0.018509942,0,0,0,0
2017,5,17,17,30,34.58191477,0.996,30.62623893,0.993,0.018583293,0.018575045,0,0,0,0
2017,5,17,18,30,32.7875512,0.944,30.06002379,0.975,0.019281504,0.01913723,732.4467016,732.4467016,1306.108238,1306.108238
2017,5,17,19,30,32.74779118,0.943,30.14870597,0.978,0.019673252,0.019509753,645.3278784,645.3278784,940.4863915,940.4863915
2017,5,17,20,30,32.40045498,0.933,29.92022287,0.97,0.019723068,0.019543307,509.6664464,509.6664464,782.834199,782.834199
2017,5,17,21,30,32.07823029,0.924,29.6779871,0.962,0.01970834,0.019536156,487.9618178,487.9618178,725.7597978,725.7597978
2017,5,17,22,30,31.78224532,0.915,29.46201952,0.955,0.019693404,0.019529496,468.0847218,468.0847218,672.4117924,672.4117924
2017,5,17,23,30,31.51659087,0.908,29.26971552,0.949,0.019698157,0.019540834,447.3738289,447.3738289,630.3916083,630.3916083
2017,5,17,24,30,31.24139429,0.9,29.05688448,0.942,0.019904177,0.019752646,478.2583001,478.2583001,655.3643434,655.3643434
2017,5,18,1,30,30.6162237,0.882,28.50843848,0.924,0.019938977,0.019793281,506.9453392,506.9453392,678.0962386,678.0962386
2017,5,18,2,30,30.32282573,0.873,28.32679471,0.919,0.019839498,0.019704168,493.3514297,493.3514297,645.9994795,645.9994795
2017,5,18,3,30,30.09596532,0.867,28.18245345,0.914,0.019724767,0.019597057,482.4146417,482.4146417,621.8501647,621.8501647
2017,5,18,4,30,29.88734615,0.861,28.0474258,0.91,0.019599811,0.019477749,457.6865478,457.6865478,589.3472239,589.3472239
2017,5,18,5,30,29.69187898,0.855,27.91639181,0.905,0.019562349,0.019445144,432.176697,432.176697,559.371366,559.371366
2017,5,18,6,30,30.05522778,0.866,28.25250936,0.916,0.019550499,0.019436705,570.4083365,570.4083365,710.836746,710.836746
2017,5,18,7,30,30.63463545,0.882,28.70639747,0.931,0.019510008,0.019388955,629.1663919,629.1663919,790.523726,790.523726
2017,5,18,8,30,31.82366183,0.917,29.41949174,0.954,0.019455898,0.0193459,0,0,0,0
2017,5,18,9,30,32.61314473,0.939,29.84016021,0.968,0.019322155,0.01924004,0,0,0,0
2017,5,18,10,30,33.07994756,0.953,30.05859873,0.975,0.019188487,0.01913116,0,0,0,0
2017,5,18,11,30,33.56359748,0.967,30.27598635,0.982,0.019133522,0.019091756,0,0,0,0
2017,5,18,12,30,33.85610611,0.975,30.35672973,0.984,0.019129718,0.019098754,0,0,0,0
2017,5,18,13,30,33.8155159,0.974,30.41064849,0.986,0.019128596,0.019105671,0,0,0,0
2017,5,18,14,30,33.76248593,0.972,30.50978597,0.989,0.019099453,0.019082773,0,0,0,0
2017,5,18,15,30,33.86451942,0.975,30.63142266,0.993,0.019030733,0.019019042,0,0,0,0
2017,5,18,16,30,33.77886929,0.973,30.52903463,0.99,0.018878499,0.018871292,0,0,0,0
2017,5,18,17,30,33.55167858,0.966,30.30173222,0.983,0.018560312,0.018557956,0,0,0,0
2017,5,18,18,30,31.42101989,0.905,29.00530845,0.941,0.017777526,0.017666561,724.8051644,724.8051644,1138.842999,1138.842999
2017,5,18,19,30,31.44510749,0.906,29.11507887,0.944,0.017287756,0.017152784,713.7010134,713.7010134,976.5387011,976.5387011
2017,5,18,20,30,31.21033644,0.899,28.99125113,0.94,0.017343476,0.017191449,632.9459325,632.9459325,864.9774597,864.9774597
2017,5,18,21,30,30.98157474,0.892,28.85172191,0.936,0.017483611,0.017337439,598.1006371,598.1006371,798.3628952,798.3628952
2017,5,18,22,30,30.75328518,0.886,28.69729113,0.931,0.017629108,0.017489803,576.2661604,576.2661604,756.0245151,756.0245151
2017,5,18,23,30,30.53636764,0.879,28.53901489,0.925,0.017756063,0.017621887,552.3434992,552.3434992,717.2522196,717.2522196
2017,5,18,24,30,30.26560576,0.872,28.33452697,0.919,0.017977057,0.017847667,525.6053862,525.6053862,678.9479704,678.9479704
2017,5,19,1,30,29.67917853,0.855,27.83893543,0.903,0.01794078,0.017817264,408.3945811,408.3945811,552.0716957,552.0716957
2017,5,19,2,30,29.41967769,0.847,27.67349179,0.897,0.01779464,0.017680586,387.6154011,387.6154011,522.6286969,522.6286969
2017,5,19,3,30,29.19015425,0.841,27.52465166,0.893,0.017649361,0.017541509,363.0768571,363.0768571,488.693706,488.693706
2017,5,19,4,30,28.99821762,0.835,27.39701674,0.888,0.017574797,0.017471863,339.2057836,339.2057836,460.5861186,460.5861186
2017,5,19,5,30,28.8082863,0.83,27.25590541,0.884,0.017684929,0.017585853,316.8034147,316.8034147,436.3531367,436.3531367
2017,5,19,6,30,29.10504477,0.838,27.53852646,0.893,0.017811953,0.017715853,433.7041782,433.7041782,561.5236755,561.5236755
2017,5,19,7,30,29.75269634,0.857,28.03962128,0.909,0.017915037,0.01781337,524.2586412,524.2586412,681.5062127,681.5062127
2017,5,19,8,30,31.03530369,0.894,28.83581935,0.935,0.017903933,0.017810884,0,0,0,0
2017,5,19,9,30,31.77565018,0.915,29.28548972,0.95,0.017827071,0.01775732,0,0,0,0
2017,5,19,10,30,32.1991188,0.927,29.47189552,0.956,0.017838671,0.017788874,0,0,0,0
2017,5,19,11,30,32.6272116,0.94,29.64918911,0.961,0.018008046,0.017969907,0,0,0,0
2017,5,19,12,30,33.00296073,0.951,29.8085726,0.967,0.018297834,0.018266948,0,0,0,0
2017,5,19,13,30,33.35075222,0.961,29.95740333,0.971,0.018637352,0.018611301,0,0,0,0
2017,5,19,14,30,33.66485571,0.97,30.09714662,0.976,0.018928422,0.018906287,0,0,0,0
2017,5,19,15,30,33.84445637,0.975,30.16253384,0.978,0.019171371,0.019152523,0,0,0,0
2017,5,19,16,30,33.84927084,0.975,30.15169715,0.978,0.019305982,0.019290683,0,0,0,0
2017,5,19,17,30,33.61555496,0.968,30.04922758,0.974,0.019254761,0.019244021,0,0,0,0
2017,5,19,18,30,31.62883052,0.911,29.23234939,0.948,0.01897804,0.018833147,754.1630636,754.1630636,1186.344483,1186.344483
2017,5,19,19,30,31.77151962,0.915,29.44862021,0.955,0.018683493,0.018518124,601.9905428,601.9905428,851.4030555,851.4030555
2017,5,19,20,30,31.50556621,0.907,29.27726071,0.949,0.018873802,0.018718776,489.6470344,489.6470344,714.1480616,714.1480616
2017,5,19,21,30,31.17434597,0.898,29.0136019,0.941,0.01904098,0.018891055,442.3650344,442.3650344,651.4352169,651.4352169
2017,5,19,22,30,30.90869121,0.89,28.80435331,0.934,0.018958964,0.018816111,557.6263076,557.6263076,769.5983889,769.5983889
2017,5,19,23,30,30.65982124,0.883,28.59865602,0.927,0.018659025,0.018521859,594.7676991,594.7676991,778.9290232,778.9290232
2017,5,19,24,30,30.37224926,0.875,28.36816816,0.92,0.018433511,0.018300613,551.1523676,551.1523676,717.9156059,717.9156059
2017,5,20,1,30,29.71518716,0.856,27.79229931,0.901,0.018295872,0.018168572,420.4287676,420.4287676,579.0678356,579.0678356
2017,5,20,2,30,29.37900605,0.846,27.55230633,0.893,0.01807123,0.017953525,393.3605998,393.3605998,542.7090028,542.7090028
2017,5,20,3,30,29.05855017,0.837,27.31305917,0.886,0.017872005,0.017761158,359.4227163,359.4227163,499.8301642,499.8301642
2017,5,20,4,30,28.79336782,0.829,27.12043215,0.879,0.017714712,0.017609728,329.4465806,329.4465806,464.7006728,464.7006728
2017,5,20,5,30,28.58278793,0.823,26.97351528,0.875,0.017629607,0.017529624,305.3701225,305.3701225,436.5335461,436.5335461
2017,5,20,6,30,28.84015399,0.831,27.22677244,0.883,0.017468072,0.017371959,415.3532838,415.3532838,550.8277296,550.8277296
2017,5,20,7,30,29.40519099,0.847,27.66489383,0.897,0.017507075,0.017406088,492.6505115,492.6505115,651.9238295,651.9238295
2017,5,20,8,30,29.53677809,0.851,27.75428317,0.9,0.017747436,0.01763718,428.1505062,428.1505062,592.367336,592.367336
2017,5,20,9,30,29.9478307,0.863,28.11252755,0.912,0.017948298,0.017834689,478.1796504,478.1796504,659.0239254,659.0239254
2017,5,20,10,30,30.48698972,0.878,28.55750152,0.926,0.018039544,0.017919657,423.6497545,423.6497545,586.0572436,586.0572436
2017,5,20,11,30,31.05833465,0.894,29.0309114,0.941,0.018211715,0.018081953,385.9743363,385.9743363,567.9030473,567.9030473
2017,5,20,12,30,31.61746589,0.911,29.48995392,0.956,0.018426,0.018286577,362.7260401,362.7260401,576.2107604,576.2107604
2017,5,20,13,30,31.98579657,0.921,29.72559027,0.964,0.018776055,0.0186242,368.1984704,368.1984704,603.9717344,603.9717344
2017,5,20,14,30,32.17257412,0.927,29.79035505,0.966,0.019278137,0.019116485,376.9207375,376.9207375,620.6490131,620.6490131
2017,5,20,15,30,32.29621408,0.93,29.86029165,0.968,0.019803004,0.019633809,384.1326325,384.1326325,626.7729185,626.7729185
2017,5,20,16,30,32.18473382,0.927,29.73231955,0.964,0.019990559,0.019819192,377.1472954,377.1472954,607.6432173,607.6432173
2017,5,20,17,30,31.90244242,0.919,29.49224104,0.956,0.019934387,0.019764723,359.2679703,359.2679703,568.1139184,568.1139184
2017,5,20,18,30,31.52784358,0.908,29.2250775,0.948,0.019859986,0.019696499,336.9199142,336.9199142,517.5527022,517.5527022
2017,5,20,19,30,31.57893099,0.909,29.40883068,0.954,0.019632559,0.019478386,388.397457,388.397457,550.2254631,550.2254631
2017,5,20,20,30,31.40602578,0.905,29.30460001,0.95,0.019392305,0.019244636,381.819031,381.819031,528.7601773,528.7601773
2017,5,20,21,30,31.19794972,0.899,29.15583454,0.945,0.0191449,0.019002373,373.8346897,373.8346897,508.5791854,508.5791854
2017,5,20,22,30,30.98383999,0.892,28.99632962,0.94,0.018899388,0.018761905,364.4555176,364.4555176,489.2901336,489.2901336
2017,5,20,23,30,30.76176548,0.886,28.82178992,0.935,0.01866213,0.018529327,393.0045736,393.0045736,518.3201179,518.3201179
2017,5,20,24,30,30.53542737,0.879,28.63878704,0.929,0.018423897,0.018295445,501.8977668,501.8977668,632.6782155,632.6782155
2017,5,21,1,30,29.87379245,0.86,28.02733877,0.909,0.018267836,0.018143643,386.2889563,386.2889563,502.7478815,502.7478815
2017,5,21,2,30,29.52017753,0.85,27.76137015,0.9,0.018124445,0.018008253,360.8153662,360.8153662,473.264395,473.264395
2017,5,21,3,30,29.21796484,0.841,27.52584493,0.893,0.018022827,0.017913225,335.8326811,335.8326811,444.4428295,444.4428295
2017,5,21,4,30,28.99274176,0.835,27.36952169,0.888,0.017934357,0.01782995,315.0141859,315.0141859,420.5309093,420.5309093
2017,5,21,5,30,28.82284474,0.83,27.26148013,0.884,0.017920743,0.017820842,297.4453194,297.4453194,401.2684954,401.2684954
2017,5,21,6,30,29.22662639,0.842,27.62432445,0.896,0.017919581,0.017822488,443.2355883,443.2355883,564.3896256,564.3896256
2017,5,21,7,30,29.93662039,0.862,28.17130765,0.914,0.018183419,0.018077193,525.1435525,525.1435525,677.1127803,677.1127803
2017,5,21,8,30,30.13780548,0.868,28.27498431,0.917,0.018646925,0.018529141,469.2421638,469.2421638,636.717786,636.717786
2017,5,21,9,30,30.61439541,0.882,28.69075415,0.93,0.019005408,0.018881947,420.0634475,420.0634475,567.3489034,567.3489034
2017,5,21,10,30,31.16109155,0.897,29.14299592,0.945,0.019234975,0.019103885,358.7313684,358.7313684,523.4018999,523.4018999
2017,5,21,11,30,31.69787766,0.913,29.55493562,0.958,0.019035664,0.018896775,367.2324005,367.2324005,570.0699595,570.0699595
2017,5,21,12,30,32.16610702,0.926,29.95614156,0.971,0.018831936,0.018680878,374.8523779,374.8523779,588.9127134,588.9127134
2017,5,21,13,30,32.39877074,0.933,30.12972181,0.977,0.01891778,0.018758491,378.2174122,378.2174122,598.1585895,598.1585895
2017,5,21,14,30,32.5867018,0.939,30.24504269,0.981,0.019097393,0.018932405,394.6762092,394.6762092,617.1552847,617.1552847
2017,5,21,15,30,32.59440636,0.939,30.25524954,0.981,0.019129127,0.01895964,383.7735686,383.7735686,595.5774381,595.5774381
2017,5,21,16,30,32.33871575,0.931,30.09884894,0.976,0.019181725,0.019013408,362.5074299,362.5074299,544.3273291,544.3273291
2017,5,21,17,30,31.96773734,0.921,29.88296386,0.969,0.019148937,0.018989832,338.0024211,338.0024211,485.910227,485.910227
2017,5,21,18,30,31.66929241,0.912,29.68826946,0.963,0.019073131,0.018925107,322.149678,322.149678,450.6780909,450.6780909
2017,5,21,19,30,31.70999941,0.913,29.78720773,0.966,0.019115567,0.01897479,379.7117099,379.7117099,502.1899736,502.1899736
2017,5,21,20,30,31.37686246,0.904,29.44207798,0.955,0.01910407,0.018966612,370.2865747,370.2865747,486.7732074,486.7732074
2017,5,21,21,30,30.98902905,0.893,29.0618906,0.942,0.019082858,0.018948235,356.7292875,356.7292875,467.396889,467.396889
2017,5,21,22,30,30.6979227,0.884,28.80624596,0.934,0.018985839,0.018855651,461.2701827,461.2701827,586.1700991,586.1700991
2017,5,21,23,30,30.44303732,0.877,28.59206307,0.927,0.018773904,0.018648297,507.8554967,507.8554967,623.1647235,623.1647235
2017,5,21,24,30,30.19041482,0.87,28.38215791,0.92,0.01865024,0.018528578,479.5662315,479.5662315,587.7306774,587.7306774
2017,5,22,1,30,29.55611416,0.851,27.82678842,0.902,0.018469819,0.018353037,350.009788,350.009788,454.9270442,454.9270442
2017,5,22,2,30,29.24431509,0.842,27.60957408,0.895,0.018161559,0.018053781,329.4405724,329.4405724,431.2397802,431.2397802
2017,5,22,3,30,28.98497006,0.835,27.41448149,0.889,0.01796732,0.017865573,304.0340148,304.0340148,403.474116,403.474116
2017,5,22,4,30,28.79182779,0.829,27.28574094,0.885,0.017849354,0.01775215,284.5784064,284.5784064,381.8716771,381.8716771
2017,5,22,5,30,28.66388121,0.826,27.21729216,0.883,0.017890284,0.017796849,271.1635267,271.1635267,366.5103162,366.5103162
2017,5,22,6,30,29.10985154,0.838,27.62332437,0.896,0.017944227,0.017852989,414.6930323,414.6930323,525.3488205,525.3488205
2017,5,22,7,30,29.74476917,0.857,28.11665821,0.912,0.018181125,0.018081586,489.97887,489.97887,625.7252423,625.7252423
2017,5,22,8,30,30.88323978,0.889,28.84743905,0.935,0.018267568,0.018176091,0,0,0,0
2017,5,22,9,30,31.55410287,0.909,29.25269518,0.949,0.018368819,0.018298979,0,0,0,0
2017,5,22,10,30,31.86148577,0.918,29.38947113,0.953,0.018528193,0.018477318,0,0,0,0
2017,5,22,11,30,32.35295009,0.932,29.64361725,0.961,0.018593766,0.018555792,0,0,0,0
2017,5,22,12,30,32.88464399,0.947,29.914947,0.97,0.018573567,0.018540803,0,0,0,0
2017,5,22,13,30,33.30483596,0.959,30.07298646,0.975,0.018524386,0.01849864,0,0,0,0
2017,5,22,14,30,33.3589402,0.961,30.0038135,0.973,0.01847912,0.018460596,0,0,0,0
2017,5,22,15,30,33.16882239,0.955,29.98437017,0.972,0.018448089,0.01843474,0,0,0,0
2017,5,22,16,30,32.79586355,0.945,29.88395502,0.969,0.018413441,0.018403856,0,0,0,0
2017,5,22,17,30,32.51391492,0.936,29.75201143,0.965,0.018397115,0.018390149,0,0,0,0
2017,5,22,18,30,31.11982699,0.896,29.21879313,0.948,0.018789581,0.018674043,535.9015263,535.9015263,932.9848431,932.9848431
2017,5,22,19,30,31.2685784,0.901,29.36498062,0.952,0.018908139,0.018772092,521.1038109,521.1038109,722.9027716,722.9027716
2017,5,22,20,30,31.03716582,0.894,29.15543731,0.945,0.018988067,0.018857126,394.4549096,394.4549096,576.255829,576.255829
2017,5,22,21,30,30.75666649,0.886,28.89406373,0.937,0.01917145,0.019041731,363.4617464,363.4617464,533.3409075,533.3409075
2017,5,22,22,30,30.52480725,0.879,28.69870443,0.931,0.019358149,0.019231911,347.8281293,347.8281293,500.7050882,500.7050882
2017,5,22,23,30,30.3438177,0.874,28.56259985,0.926,0.019792055,0.019669052,376.0663877,376.0663877,527.9991739,527.9991739
2017,5,22,24,30,30.20634325,0.87,28.47503004,0.923,0.020129565,0.020010629,508.3707979,508.3707979,667.645307,667.645307
2017,5,23,1,30,29.65358577,0.854,27.97606048,0.907,0.020068843,0.019953968,402.412401,402.412401,543.0729005,543.0729005
2017,5,23,2,30,29.43590576,0.848,27.84097727,0.903,0.02009282,0.019984733,388.938457,388.938457,521.7174324,521.7174324
2017,5,23,3,30,29.26896996,0.843,27.73061012,0.899,0.020163801,0.020061033,376.6416136,376.6416136,502.974645,502.974645
2017,5,23,4,30,29.12214389,0.839,27.63239586,0.896,0.020005871,0.019907191,358.813529,358.813529,480.7266675,480.7266675
2017,5,23,5,30,28.97825342,0.835,27.5311257,0.893,0.019723414,0.019628202,337.571756,337.571756,456.324537,456.324537
2017,5,23,6,30,29.44397128,0.848,27.9595337,0.907,0.019377755,0.019284761,484.5116701,484.5116701,614.7510588,614.7510588
2017,5,23,7,30,30.02808837,0.865,28.38190487,0.92,0.019100251,0.018998887,546.0472262,546.0472262,704.2714466,704.2714466
2017,5,23,8,30,31.04686245,0.894,28.91893602,0.938,0.019023266,0.018930664,0,0,0,0
2017,5,23,9,30,31.73257707,0.914,29.27051537,0.949,0.018862874,0.01879421,0,0,0,0
2017,5,23,10,30,32.24440905,0.929,29.52759043,0.958,0.018692938,0.018645368,0,0,0,0
2017,5,23,11,30,32.78150499,0.944,29.80128925,0.966,0.018610022,0.018575617,0,0,0,0
2017,5,23,12,30,33.10802993,0.954,29.93237327,0.971,0.018600292,0.018574843,0,0,0,0
2017,5,23,13,30,33.1089382,0.954,29.93228441,0.971,0.018590604,0.018571845,0,0,0,0
2017,5,23,14,30,32.92868495,0.948,29.89941506,0.97,0.018606388,0.018592359,0,0,0,0
2017,5,23,15,30,32.89170122,0.947,29.89835443,0.97,0.018664687,0.018653796,0,0,0,0
2017,5,23,16,30,32.83518067,0.946,29.85733833,0.968,0.018710621,0.018702171,0,0,0,0
2017,5,23,17,30,32.66033963,0.941,29.73207694,0.964,0.018719693,0.018713373,0,0,0,0
2017,5,23,18,30,31.07569465,0.895,29.01301665,0.941,0.018989099,0.018866943,569.4629198,569.4629198,1001.407849,1001.407849
2017,5,23,19,30,31.23384463,0.9,29.17046304,0.946,0.019133796,0.018989171,552.2354247,552.2354247,783.4719884,783.4719884
2017,5,23,20,30,31.03497885,0.894,29.01916012,0.941,0.01950105,0.019362188,420.5327144,420.5327144,623.6680426,623.6680426
2017,5,23,21,30,30.76843956,0.886,28.79906129,0.934,0.019967633,0.019831009,394.4870827,394.4870827,585.7239376,585.7239376
2017,5,23,22,30,30.53679537,0.879,28.6108589,0.928,0.019951488,0.01982093,519.7841882,519.7841882,720.3176596,720.3176596
2017,5,23,23,30,30.34241427,0.874,28.45450571,0.923,0.019528957,0.019403182,569.0977936,569.0977936,744.4940311,744.4940311
2017,5,23,24,30,30.10321769,0.867,28.25989816,0.916,0.019203532,0.019081155,530.0159666,530.0159666,688.9848926,688.9848926
2017,5,24,1,30,29.49728603,0.85,27.71672363,0.899,0.018993387,0.018875438,396.9173084,396.9173084,549.9120812,549.9120812
2017,5,24,2,30,29.19914296,0.841,27.50321245,0.892,0.018657136,0.01854728,372.4849847,372.4849847,517.3783971,517.3783971
2017,5,24,3,30,28.93538639,0.833,27.3137052,0.886,0.018441487,0.018337238,344.3280847,344.3280847,480.01937,480.01937
2017,5,24,4,30,28.762174,0.828,27.20532228,0.882,0.018462567,0.018362983,324.7213527,324.7213527,456.0831497,456.0831497
